AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
696,285,Hritik Goswami,22,M,A1
697,285,Aarav Das,30,M,A2
698,285,Bahadurjit Basu,20,M,A3
699,285,Wridesh Mukherjee,26,M,A4
700,286,Udarsh Dixit,26,M,A1
701,287,Gayathri Bakshi,39,F,A1
702,287,Diya Chada,43,F,A2
703,287,Avi Vig,30,M,A3
704,287,Wazir Thakkar,24,M,A4
705,288,Brijesh Walla,36,M,A1
706,288,Sai Bath,32,M,A2
707,288,Advay Oak,38,M,A3
708,289,Luke Dhawan,43,M,A1
709,289,Joshua Chakraborty,24,M,A2
710,289,Mitesh Reddy,34,M,A3
711,290,Ojasvi Kuruvilla,38,F,A1
712,290,Darpan Ben,27,M,A2
713,290,Kashvi Khalsa,30,F,A3
714,290,Zayyan Rajan,45,M,A4
715,291,Samar Kaur,44,M,A1
716,291,Krish Chaudhuri,47,M,A2
717,291,Dev Modi,44,M,A3
718,292,Daniel Prabhu,29,M,A1
719,292,Upkaar Barman,34,M,A2
720,292,Vedika Mann,45,F,A3
721,293,Ranveer Panchal,39,M,A1
722,293,Lohit Bath,42,M,A2
723,293,Bhavya Mital,40,F,A3
724,294,Onveer Lal,22,M,A1
725,295,Victor Narasimhan,43,M,A1
726,295,Ekalinga Agate,36,M,A2
727,295,Quincy Murty,23,M,A3
728,295,Aarnav Andra,25,M,A4
729,296,Tristan Dasgupta,30,M,A1
730,296,Raghav Parmar,40,M,A2
731,297,Balhaar Parmar,24,M,A1
732,297,Gopal Saxena,33,M,A2
733,298,Chakradev Mitter,47,M,A1
734,298,Jackson Tak,30,M,A2
735,298,Andrew Mand,26,M,A3
736,298,Henry Amble,45,M,A4
737,299,Balhaar Parmar,26,M,A1
738,299,Bhavini Dave,45,F,A2
739,299,Devansh Lad,28,M,A3
740,300,Jacob Handa,38,M,A1
741,300,Atharv Naidu,33,M,A2
742,300,Samar Mahal,29,M,A3
743,300,Viraj Tandon,42,M,A4
744,301,Nakul Ahluwalia,45,M,A1
745,301,Gunbir Natt,29,M,A2
746,301,Sarthak Ganguly,26,M,A3
747,302,Nachiket Bhatnagar,22,M,A1
748,302,Amrita Srinivasan,31,F,A2
749,303,Avni Nath,47,F,A1
750,303,Bina Sarna,21,F,A2
751,304,Ranbir Munshi,30,M,A1
752,304,Devansh Bhatia,22,M,A2
753,304,Ayaan Mitra,27,M,A3
754,305,Ganga Tandon,24,F,A1
755,306,Omkaar Bal,26,M,A1
756,306,Yauvani Narasimhan,26,F,A2
757,306,Chatura Chauhan,23,M,A3
758,307,Tristan Grewal,27,M,A1
759,307,Ekapad Basu,31,M,A2
760,307,Devansh Muni,19,M,A3
761,307,Praneel Mukhopadhyay,26,M,A4
762,308,Ayush Khanna,33,M,A1
763,308,Siddharth Padmanabhan,42,M,A2
764,308,Harish Jaggi,41,M,A3
765,309,Lohit Balasubramanian,27,M,A1
766,310,Yug Kanda,36,M,A1
767,311,Ishanvi Ratta,24,F,A1
768,311,Aarush Patil,48,M,A2
769,312,Pranit Bassi,32,M,A1
770,312,Hardik Hora,28,M,A2
771,312,Gagan Kanda,39,M,A3
772,313,Ekapad Raghavan,29,M,A1
773,313,Pallavi Kade,28,F,A2
774,313,Vedant Khatri,30,M,A3
775,313,Ria Garg,45,F,A4
776,314,Vivaan Batra,25,M,A1
777,314,Rachit Nadkarni,22,M,A2
778,315,Falan Narang,21,M,A1
779,315,Avi Mammen,26,M,A2
780,315,Yash Kadakia,29,M,A3
781,315,Wahab Bhattacharyya,33,M,A4
782,316,Vincent Gola,23,M,A1
783,317,Krish Rattan,38,M,A1
784,318,Rudra Kamdar,38,M,A1
785,319,Lohit Balasubramanian,26,M,A1
786,319,Joshua Chad,45,M,A2
787,320,Jyoti Barman,36,F,A1
788,320,Om Sandhu,38,M,A2
789,321,Amaira Gola,44,F,A1
790,321,Mason Dixit,26,M,A2
791,321,Jackson Lanka,41,M,A3
792,321,Praneel Butala,34,M,A4
793,322,Balendra Parsa,41,M,A1
794,323,Nidhi Maharaj,43,F,A1
795,323,Ekapad Lal,41,M,A2
796,323,Mason Manda,44,M,A3
797,324,Falan Rao,31,M,A1
798,325,Naksh Guha,33,M,A1
799,325,Sathvik Kadakia,27,M,A2
800,325,Umang Balan,29,M,A3
801,326,Shaurya Sandal,27,M,A1
802,326,Mason Nanda,38,M,A2
803,326,Amol Dewan,39,M,A3
804,326,Noah Raman,29,M,A4
805,327,Nitesh Seth,28,M,A1
806,327,Charita Garg,38,F,A2
807,328,Girik Issac,27,M,A1
808,329,Bakhshi Sha,30,M,A1
809,329,Qarin Vasa,30,M,A2
810,330,Dayamai Dayal,39,F,A1
811,330,Waida Biswas,22,F,A2
812,330,Ishanvi De,32,F,A3
813,331,Manya Jaggi,26,F,A1
814,332,Qadim Goyal,41,M,A1
815,332,Vedhika Baral,43,F,A2
816,333,Hemal Sankaran,25,F,A1
817,333,Rehaan Goswami,22,M,A2
818,334,Raksha Bose,20,F,A1
819,335,Vihaan Bala,25,M,A1
820,335,Vihaan Raj,39,M,A2
821,335,Ryan Hayer,19,M,A3
822,336,Vihaan Bir,35,M,A1
823,336,Jairaj Sarma,29,M,A2
824,336,Vrishti Mallick,30,F,A3
825,337,Laban Dube,25,M,A1
826,337,Praneel Gokhale,27,M,A2
827,337,Anay Walia,45,M,A3
828,338,Ganga Tandon,22,F,A1
829,339,Ranbir Jaggi,25,M,A1
830,339,Rachit Khare,26,M,A2
831,339,Chakradev Babu,27,M,A3
832,340,Imaran Char,19,M,A1
833,340,Fiyaz Basu,30,M,A2
834,341,Darpan Kata,31,M,A1
835,341,Chatresh Parikh,43,M,A2
836,342,Robert Kala,22,M,A1
837,342,Imaran Bhatti,43,M,A2
838,342,Qarin Bassi,44,M,A3
839,342,Ikbal Roy,42,M,A4
840,343,Ekalinga Natarajan,30,M,A1
841,343,Nathan Subramaniam,24,M,A2
842,343,Oliver Badami,41,M,A3
843,344,Mohammed Khalsa,38,M,A1
844,344,Jairaj Buch,22,M,A2
845,344,Ekapad Prasad,41,M,A3
846,345,Anirudh Khanna,30,M,A1
847,345,Imaran Bhatti,44,M,A2
848,346,Ishwar Narula,29,M,A1
849,346,Jairaj Jha,28,M,A2
850,346,Kritika Kapadia,31,F,A3
851,347,Dev Chand,32,M,A1
852,347,Harsh Keer,38,M,A2
853,347,Tanay Sibal,34,M,A3
854,347,Fitan Hora,32,M,A4
855,348,Laban Srivastava,44,M,A1
856,348,Pranit Rao,41,M,A2
857,349,Rayaan Sane,36,M,A1
858,349,Mason Yogi,28,M,A2
859,349,Gagan Kurian,33,M,A3
860,350,Ekansh Singh,37,M,A1
861,350,Matthew Modi,39,M,A2
862,351,Naksh Butala,24,M,A1
863,352,Balendra Rege,30,M,A1
864,352,David Rajan,45,M,A2
865,352,Gunbir Sarin,40,M,A3
866,352,Priya Upadhyay,39,F,A4
867,353,Keya Sridhar,46,F,A1
868,353,Pratyush Bala,18,M,A2
869,354,Chakradhar Rajagopalan,40,M,A1
870,355,Mitesh Sabharwal,37,M,A1
871,355,Chatura Padmanabhan,34,M,A2
872,355,Krish Kadakia,28,M,A3
873,356,Frederick Goda,22,M,A1
874,356,Idika Desai,38,F,A2
875,357,Kai Rege,30,M,A1
876,358,Jacob Sridhar,26,M,A1
877,358,Chandresh Andra,35,M,A2
878,359,Raghav Venkatesh,23,M,A1
879,360,Ranbir Bhandari,27,M,A1
880,360,Noah Chaudhry,23,M,A2
881,360,Vasatika Ratti,24,F,A3
882,361,Samuel Guha,25,M,A1
883,361,Naveen Badal,22,M,A2
884,361,Arin Nanda,28,M,A3
885,361,Jackson Sundaram,33,M,A4
886,362,Devansh Tank,34,M,A1
887,362,Matthew Sibal,46,M,A2
888,362,Vansha D’Alia,24,F,A3
889,363,Faris Narain,44,M,A1
890,363,Logan Kannan,26,M,A2
891,364,Bachittar Oza,20,M,A1
892,364,Rayaan Sarkar,38,M,A2
893,365,Ijaya D’Alia,27,F,A1
894,366,Azaan Wason,42,M,A1
895,367,Yoshita Kapadia,24,F,A1
896,367,Siya Andra,30,F,A2
897,367,Naksh Butala,24,M,A3
898,368,Vedant Din,33,M,A1
899,368,Elijah Banerjee,29,M,A2
900,368,Mohammed Thakkar,22,M,A3
901,369,Raghav Bhargava,19,M,A1
902,369,Ganga Kade,39,F,A2
903,370,Balhaar Parmar,24,M,A1
904,370,Chatura Padmanabhan,34,M,A2
905,370,Owen Raman,21,M,A3
906,370,Balendra Wable,46,M,A4
907,371,Dominic Naik,33,M,A1
908,371,Nidra Shankar,44,F,A2
909,371,Ekapad Sathe,24,M,A3
910,371,Mugdha Dhillon,34,F,A4
911,372,Frado Bhalla,27,M,A1
912,372,Pranav Som,32,M,A2
913,372,Atharv Dalal,20,M,A3
914,373,Yash Mittal,22,M,A1
915,374,Daniel Prabhu,30,M,A1
916,374,Tristan Pillai,48,M,A2
917,375,Wriddhish Mahal,29,M,A1
918,375,Anthony Chawla,30,M,A2
919,375,Gautam Rajagopalan,43,M,A3
920,375,Teerth Misra,44,M,A4
921,376,Samaksh Bahri,43,M,A1
922,376,Yash Bhatt,35,M,A2
923,377,Vansha Murthy,30,F,A1
924,377,Anmol Dave,23,M,A2
925,378,Brijesh Dash,45,M,A1
926,378,Rajata Garg,32,F,A2
927,378,Aadi Kothari,33,M,A3
928,378,Arin Venkataraman,43,M,A4
929,379,Andrew Guha,20,M,A1
930,379,Mason Kale,32,M,A2
931,379,Hritik Parmer,22,M,A3
932,379,Devansh Sami,22,M,A4
933,380,Simon Dhar,25,M,A1
934,381,Teerth Raghavan,26,M,A1
935,381,Jatin Brahmbhatt,26,M,A2
936,381,David Wali,31,M,A3
937,382,Gunbir Sha,42,M,A1
938,382,Ojas Mahajan,21,M,A2
939,383,Janya Radhakrishnan,19,F,A1
940,384,Champak Wadhwa,28,M,A1
941,384,Lohit Madan,26,M,A2
942,384,Arunima Garde,30,F,A3
943,384,Robert Golla,39,M,A4
944,385,Dev Dhar,39,M,A1
945,385,Kiaan Bera,43,M,A2
946,386,Peter Sidhu,25,M,A1
947,386,Qadim Majumdar,37,M,A2
948,387,Caleb Mody,24,M,A1
949,387,Elijah Mall,33,M,A2
950,387,Naksh Chana,36,M,A3
951,388,Brijesh Mangal,32,M,A1
952,388,Abdul Samra,33,M,A2
953,388,Wriddhish Tank,24,M,A3
954,389,Simon Warrior,27,M,A1
955,389,Jason Wable,27,M,A2
956,389,Udarsh Ganguly,37,M,A3
957,390,Ati Sami,33,F,A1
958,390,Sachi Garde,27,F,A2
959,391,Mohini Mistry,44,F,A1
960,391,Manan Lanka,40,M,A2
961,392,Pranav Ahuja,28,M,A1
962,393,Peter Andra,19,M,A1
963,393,Tanveer Swamy,35,M,A2
964,394,Faras Krishna,32,M,A1
965,394,Wahab Rana,28,M,A2
966,394,Mason Patla,35,M,A3
967,395,Theodore Edwin,24,M,A1
968,395,Peter Saraf,29,M,A2
969,396,Ucchal Narula,25,F,A1
970,396,Faris Issac,48,M,A2
971,396,Kiaan Dani,23,M,A3
972,397,Zashil Ramachandran,36,M,A1
973,397,Christopher Chokshi,36,M,A2
974,397,Dev Dugal,23,M,A3
975,398,Wriddhish Mann,30,M,A1
976,398,Xavier Butala,20,M,A2
977,398,Jatin Dua,43,M,A3
978,398,Kritika Mand,37,F,A4
979,399,Charan Thakkar,38,M,A1
980,400,Gopal Dhingra,39,M,A1
981,401,Tanvi Vohra,21,F,A1
982,401,Jack Kapadia,27,M,A2
983,401,Tanay Srinivas,42,M,A3
984,401,Tanay Behl,30,M,A4
985,402,Arjun Gopal,44,M,A1
986,402,Aadi Ben,18,M,A2
987,402,Hitesh Mangal,41,M,A3
988,402,Logan Chaudhuri,40,M,A4
989,403,Abeer De,20,M,A1
990,403,Radha Pathak,24,F,A2
991,403,Jagat Majumdar,37,M,A3
992,403,Rehaan Chahal,25,M,A4
993,404,Udant Chaudhary,34,M,A1
994,404,Onveer Mitra,33,M,A2
995,404,Harrison Walla,41,M,A3
996,404,Anya Datta,28,F,A4
997,405,Zayan Bains,44,M,A1
998,405,Laksh Dayal,34,M,A2
999,406,Baljiwan Gandhi,23,M,A1
1000,406,Naksh Butala,20,M,A2
1001,406,Ojas Mahajan,23,M,A3
1002,407,Madhavi Jhaveri,30,F,A1
1003,408,Max Kannan,30,M,A1
1004,408,Krish Dani,22,M,A2
1005,408,Ria Garg,44,F,A3
1006,408,Isaac Bath,24,M,A4
1007,409,Henry Warrior,21,M,A1
1008,409,Aadi Palan,45,M,A2
1009,410,Samarth Menon,30,M,A1
1010,411,Chatresh Raja,21,M,A1
1011,411,Harshil Sathe,32,M,A2
1012,412,Chakradhar Tandon,37,M,A1
1013,413,Mohammed Gaba,22,M,A1
1014,414,Saksham Chaudhry,34,M,A1
1015,414,Abha Chaudhry,23,F,A2
1016,414,Rehaan Bail,36,M,A3
1017,415,Hemang Buch,37,M,A1
1018,415,Aayush Cherian,38,M,A2
1019,416,Balvan Mittal,24,M,A1
1020,416,Wriddhish Dubey,28,M,A2
1021,417,Anthony Chauhan,19,M,A1
1022,417,Dalaja Vaidya,31,F,A2
1023,417,Ekavir Agarwal,31,M,A3
1024,418,Sanaya Chowdhury,24,F,A1
1025,418,Frado Choudhary,33,M,A2
1026,418,Charan Manda,27,M,A3
1027,418,Balvan Nath,28,M,A4
1028,419,Ronith Divan,45,M,A1
1029,419,Matthew Mangat,33,M,A2
1030,419,Damini Madan,39,F,A3
1031,420,Robert Sekhon,33,M,A1
1032,420,Bahadurjit Chowdhury,21,M,A2
1033,420,Liam Dhillon,46,M,A3
1034,421,Wridesh Sachdev,35,M,A1
1035,421,Ekapad Korpal,47,M,A2
1036,421,Shaurya Tank,36,M,A3
1037,422,Caleb Keer,40,M,A1
1038,422,Aarav Jani,44,M,A2
1039,423,Owen Patel,35,M,A1
1040,423,Nandini Sharma,32,F,A2
1041,424,Ekapad Dalal,35,M,A1
1042,424,Ranbir Bal,31,M,A2
1043,425,Qadim Dhaliwal,25,M,A1
1044,425,Jason Bose,30,M,A2
1045,425,Sathvik Doctor,32,M,A3
1046,425,Wahab Dey,37,M,A4
1047,426,Luke Choudhry,28,M,A1
1048,426,Ayushman Balay,44,M,A2
1049,427,Madhavi Chanda,37,F,A1
1050,427,Dev Kakar,22,M,A2
1051,427,Ayaan Kanda,28,M,A3
1052,427,George Brahmbhatt,27,M,A4
1053,428,Charles Brahmbhatt,37,M,A1
1054,428,Oviya Bala,21,F,A2
1055,428,Lohit Gaba,30,M,A3
1056,428,Bachittar Kakar,35,M,A4
1057,429,Kavya Luthra,34,F,A1
1058,430,Chakradhar More,39,M,A1
1059,430,Ekapad Lal,41,M,A2
1060,431,Samar Thakur,37,M,A1
1061,432,Faqid Sheth,46,M,A1
1062,433,Yamini Varty,29,F,A1
1063,433,Udarsh Deep,42,M,A2
1064,433,Maanav Parsa,31,M,A3
1065,433,Anmol Ram,35,M,A4
1066,434,Utkarsh Murthy,41,M,A1
1067,434,Manbir Edwin,23,M,A2
1068,434,Logan Patla,42,M,A3
1069,434,Chaitanya Bobal,39,M,A4
1070,435,Sai Rege,43,M,A1
1071,435,Thomas Peri,36,M,A2
1072,435,Rachit Chacko,48,M,A3
1073,435,Zehaan Sengupta,24,M,A4
1074,436,Chandresh Ghosh,35,M,A1
1075,436,Charles Mannan,43,M,A2
1076,436,Gauri Rastogi,23,F,A3
1077,436,Isaac Rama,30,M,A4
1078,437,Harish Ratti,20,M,A1
1079,437,Bachittar Nadig,37,M,A2
1080,438,Nathaniel Balay,22,M,A1
1081,438,Azaan Pathak,39,M,A2
1082,438,Warjas Kala,26,M,A3
1083,438,Jagvi Bajaj,47,F,A4
1084,439,Banjeet Misra,43,M,A1
1085,439,Shaurya Vohra,44,M,A2
1086,440,Wridesh Soman,32,M,A1
1087,440,Tejas Pant,42,M,A2
1088,440,Abdul Issac,47,M,A3
1089,440,Elijah Naik,45,M,A4
1090,441,Nathan Comar,42,M,A1
1091,441,Karan Verma,21,M,A2
1092,441,Umang Dass,41,M,A3
1093,441,Chanakya Bansal,25,M,A4
1094,442,Girish Atwal,43,M,A1
1095,442,Qabil Babu,39,M,A2
1096,443,Patrick Sandhu,37,M,A1
1097,443,Dakshesh Goda,29,M,A2
1098,443,Tanish Prakash,29,M,A3
1099,444,Charles Chakraborty,35,M,A1
1100,444,Quincy Murty,26,M,A2
1101,444,Samesh Chawla,37,M,A3
1102,444,Chandresh Sawhney,42,M,A4
1103,445,Wahab Dash,26,M,A1
1104,446,Krish Lalla,41,M,A1
1105,447,Oliver Garde,29,M,A1
1106,447,Jai Raman,26,M,A2
1107,448,Tejas Kashyap,25,M,A1
1108,449,Urmi Apte,47,F,A1
1109,449,Amrita Brar,45,F,A2
1110,449,Amaira De,27,F,A3
1111,449,Praneel Grover,28,M,A4
1112,450,Laksh Butala,22,M,A1
1113,450,Advay Chauhan,31,M,A2
1114,450,Veda Das,20,F,A3
1115,450,Ekavir Mandal,44,M,A4
1116,451,Hemang Raman,45,M,A1
1117,451,Yatan Bains,18,M,A2
1118,451,Bina Sur,38,F,A3
1119,451,Henry Saini,47,M,A4
1120,452,Abdul Gokhale,25,M,A1
1121,452,Qadim Palla,28,M,A2
1122,453,Darsh Hans,33,M,A1
1123,453,Advay Vasa,22,M,A2
1124,454,Benjamin Date,43,M,A1
1125,455,Gopal Krishna,36,M,A1
1126,456,Tarak Sehgal,39,M,A1
1127,457,Tanish Iyengar,22,M,A1
1128,457,Rachit Bhatt,42,M,A2
1129,458,Sneha Balan,23,F,A1
1130,458,William Sama,45,M,A2
1131,458,Gautam Naidu,40,M,A3
1132,459,Quincy Prabhu,25,M,A1
1133,459,Nirja Das,30,F,A2
1134,460,Ikbal Chauhan,43,M,A1
1135,460,Baljiwan Sama,33,M,A2
1136,461,Karan Verma,20,M,A1
1137,461,Yatin Tara,42,M,A2
1138,462,Jagat Bail,23,M,A1
1139,462,Chatresh Bath,30,M,A2
1140,462,Aditya Agrawal,29,M,A3
1141,462,Lucky Deep,25,M,A4
1142,463,Charvi Sagar,27,F,A1
1143,463,Jatin Sane,30,M,A2
1144,464,Naksh Tak,31,M,A1
1145,465,Rachit Chauhan,43,M,A1
1146,465,Isaac Batta,30,M,A2
1147,466,Raksha Yogi,42,F,A1
1148,466,Tristan Grewal,26,M,A2
1149,467,Nitesh Raghavan,37,M,A1
1150,467,Frederick Devi,30,M,A2
1151,468,Naveen Subramanian,38,M,A1
1152,469,Baljiwan Talwar,21,M,A1
1153,470,Girindra Sura,46,M,A1
1154,470,Onkar Joshi,36,M,A2
1155,470,Nachiket Setty,41,M,A3
1156,471,Falan Acharya,31,M,A1
1157,471,Liam Sampath,27,M,A2
1158,472,Christopher Khosla,43,M,A1
1159,472,Victor Grover,41,M,A2
1160,472,Akshay Soni,28,M,A3
1161,472,Patrick Lanka,34,M,A4
1162,473,Thomas Mahajan,38,M,A1
1163,473,Chandran Bawa,30,M,A2
1164,473,Siddharth Hari,43,M,A3
1165,474,Aryan Kothari,32,M,A1
1166,474,Imaran Contractor,32,M,A2
1167,475,Rohan Ramaswamy,39,M,A1
1168,475,Imaran Loyal,20,M,A2
1169,475,Devansh Bhatia,19,M,A3
1170,476,Maanas Aggarwal,43,M,A1
1171,477,Jagdish Garde,38,M,A1
1172,478,Ekta Arya,44,F,A1
1173,479,Brinda Garde,39,F,A1
1174,479,Patrick Som,43,M,A2
1175,479,Yash Kota,39,M,A3
1176,479,Christopher Bath,44,M,A4
1177,480,Ethan Chandra,43,M,A1
1178,480,Jyoti Subramaniam,28,F,A2
1179,481,Qabil Shanker,46,M,A1
1180,481,Qushi Mitra,38,F,A2
1181,482,Ethan Roy,44,M,A1
1182,482,Ronith Divan,45,M,A2
1183,482,Ekta Parikh,39,F,A3
1184,482,Alexander Konda,35,M,A4
1185,483,Zansi Gill,26,F,A1
1186,483,Owen Narula,36,M,A2
1187,483,Turvi Majumdar,41,F,A3
1188,483,Ikshita Barman,47,F,A4
1189,484,Ethan Shukla,42,M,A1
1190,484,Maanav Gaba,47,M,A2
1191,484,Widisha Mani,41,F,A3
1192,485,Tanveer Pandey,39,M,A1
1193,485,Aryan Krishnamurthy,41,M,A2
1194,486,Tarak Buch,39,M,A1
1195,487,Nachiket Ghose,34,M,A1
1196,488,Michael Chada,47,M,A1
1197,488,Vihaan Goswami,21,M,A2
1198,489,Vivaan Pandya,42,M,A1
1199,489,Vidhi Salvi,29,F,A2
1200,489,Vihaan Bala,27,M,A3
1201,490,Yashvi Prakash,44,F,A1
1202,490,Manan Bera,33,M,A2
1203,491,Krishna Chhabra,27,M,A1
1204,492,Azaan Dara,43,M,A1
1205,492,Harsh Varty,22,M,A2
1206,493,Harish Contractor,20,M,A1
1207,493,Aadi Dua,19,M,A2
1208,493,Chanakya Kota,26,M,A3
1209,493,Charles Som,44,M,A4
1210,494,George Keer,33,M,A1
1211,494,Theodore Dasgupta,27,M,A2
1212,494,Elijah Bains,25,M,A3
1213,495,Mohini Chaudhry,28,F,A1
1214,495,Qarin Maharaj,40,M,A2
1215,495,Sanya Chhabra,28,F,A3
1216,495,Sathvik Sandal,19,M,A4
1217,496,Ekaraj Sidhu,39,M,A1
1218,497,Priya Vohra,46,F,A1
1219,498,Maya Mitter,38,F,A1
1220,498,Bhavna Sule,44,F,A2
1221,498,Warinder Gole,35,M,A3
1222,498,Dhruv Naik,24,M,A4
1223,499,Kala Char,48,F,A1
1224,499,Zaid Soni,47,M,A2
1225,499,Jack Khalsa,40,M,A3
1226,500,Alexander Ghosh,30,M,A1
1227,500,Chatura Sengupta,46,M,A2
1228,500,Ekalinga Iyengar,32,M,A3
1229,501,Gopal Chadha,19,M,A1
1230,501,Chanakya Jani,40,M,A2
1231,501,Ekaraj Ahluwalia,44,M,A3
1232,501,Samar Bora,40,M,A4
1233,502,Warjas Tella,35,M,A1
1234,502,Pranav Devi,29,M,A2
1235,502,Theodore Sane,24,M,A3
1236,503,Jack Behl,42,M,A1
1237,504,Maanas Borde,44,M,A1
1238,504,Zashil Muni,31,M,A2
1239,504,Barkha Choudhry,24,F,A3
1240,504,Elijah Mall,34,M,A4
1241,505,Bhanumati Dewan,26,F,A1
1242,505,Nitesh Bhatia,34,M,A2
1243,506,Balendra Saha,33,M,A1
1244,506,Ishaan Devi,33,M,A2
1245,506,Wriddhish Dayal,21,M,A3
1246,507,Max Kari,21,M,A1
1247,507,Ayaan Bal,43,M,A2
1248,508,Yatan Sinha,26,M,A1
1249,508,Tanveer Sane,42,M,A2
1250,509,Gunbir Oza,20,M,A1
1251,509,Barkha Khanna,29,F,A2
1252,509,Charita Anne,24,F,A3
1253,509,Triveni Yadav,32,F,A4
1254,510,Lohit Bassi,29,M,A1
1255,510,Parth Konda,29,M,A2
1256,510,Dhruv Rao,37,M,A3
1257,510,Darsh Bose,29,M,A4
1258,511,Tristan Mittal,29,M,A1
1259,511,Naksh Tak,32,M,A2
1260,511,Madhav Konda,44,M,A3
1261,512,Balveer Jani,27,M,A1
1262,513,Quincy Dhar,28,M,A1
1263,513,Jacob Sarraf,24,M,A2
1264,513,Dakshesh Bail,28,M,A3
1265,513,Caleb Mitra,41,M,A4
1266,514,Sanaya Tandon,43,F,A1
1267,514,Rayaan Rajagopalan,41,M,A2
1268,515,Niharika Balay,28,F,A1
1269,516,Ayush Chopra,24,M,A1
1270,516,Maanas Warrior,21,M,A2
1271,516,Imaran Bhatti,44,M,A3
1272,517,Advika Mand,46,F,A1
1273,518,Abeer Dash,27,M,A1
1274,518,Oeshi Lalla,20,F,A2
1275,518,Tristan Shere,41,M,A3
1276,518,Thomas Andra,35,M,A4
1277,519,Ayush Buch,28,M,A1
1278,519,Naksh Bhatt,47,M,A2
1279,520,Ethan Bawa,22,M,A1
1280,521,Azaan Lad,45,M,A1
1281,521,Adweta Pandit,26,F,A2
1282,521,Jacob Palla,23,M,A3
1283,522,Jagat Jani,32,M,A1
1284,523,Ekbal Bakshi,35,M,A1
1285,523,Pranit Nayak,41,M,A2
1286,524,Falan Bal,41,M,A1
1287,524,Hitesh Munshi,44,M,A2
1288,524,Hritik Radhakrishnan,21,M,A3
1289,524,Falan Raj,30,M,A4
1290,525,Warinder Vohra,33,M,A1
1291,525,Nathan Luthra,31,M,A2
1292,525,Manan Kohli,31,M,A3
1293,526,Devika Khosla,36,F,A1
1294,526,Samarth Pathak,40,M,A2
1295,526,Patrick Tiwari,44,M,A3
1296,526,Pratyush Sule,20,M,A4
1297,527,Luke Om,20,M,A1
1298,527,Daniel Bumb,45,M,A2
1299,527,Shivansh Tiwari,38,M,A3
1300,528,Karan Singhal,43,M,A1
1301,528,Dev Bandi,33,M,A2
1302,528,Advik Ganesan,28,M,A3
1303,529,Peter Datta,45,M,A1
1304,529,Jai Memon,35,M,A2
1305,530,Maanav Sood,21,M,A1
1306,531,Qasim Setty,35,M,A1
1307,531,Naveen Sarna,43,M,A2
1308,531,Imaran Sura,27,M,A3
1309,532,Yatin Om,28,M,A1
1310,533,Manan Bera,34,M,A1
1311,533,Nathaniel Gokhale,30,M,A2
1312,534,Lucky Gandhi,48,M,A1
1313,534,Maanas Mahal,35,M,A2
1314,534,Theodore Kapur,37,M,A3
1315,535,Liam Dhaliwal,37,M,A1
1316,536,Gunbir Ahuja,32,M,A1
1317,536,Agastya Pingle,31,M,A2
1318,537,Darpan Saxena,30,M,A1
1319,537,Yatin Lall,28,M,A2
1320,537,Ekapad Mallick,32,M,A3
1321,537,Peter Brar,18,M,A4
1322,538,Nisha Barad,46,F,A1
1323,539,Aarna Korpal,30,F,A1
1324,539,Raghav Kannan,46,M,A2
1325,540,Yuvraj Mandal,34,M,A1
1326,540,Hardik Chakrabarti,35,M,A2
1327,541,Lekha Rai,36,F,A1
1328,542,Jack Master,40,M,A1
1329,542,Max Kannan,31,M,A2
1330,542,Yash Ramanathan,36,M,A3
1331,542,Wridesh Merchant,30,M,A4
1332,543,Dalbir Goda,38,M,A1
1333,544,Kamya Balakrishnan,30,F,A1
1334,545,Simon Rastogi,20,M,A1
1335,545,Avi Loyal,44,M,A2
1336,546,Harshil Choudhary,38,M,A1
1337,546,Mason Dixit,26,M,A2
1338,547,Pratyush Wason,41,M,A1
1339,548,Samuel Kale,30,M,A1
1340,548,Abeer Banik,37,M,A2
1341,549,Anay Magar,21,M,A1
1342,549,Ranbir Rattan,21,M,A2
1343,549,Lopa Chad,35,F,A3
1344,550,Gunbir Muni,33,M,A1
1345,550,Unnati Vala,31,F,A2
1346,550,Matthew Mahal,31,M,A3
1347,551,Indrajit Ray,41,M,A1
1348,551,Wyatt Mane,23,M,A2
1349,551,Rayaan Badal,19,M,A3
1350,552,Isaac Bakshi,43,M,A1
1351,552,Jack Sekhon,40,M,A2
1352,553,Hemang Suri,34,M,A1
1353,554,Forum Bansal,45,F,A1
1354,555,Zaid Munshi,26,M,A1
1355,555,Naveen Shenoy,37,M,A2
1356,556,Raghav Datta,41,M,A1
1357,556,Faris Venkatesh,38,M,A2
1358,557,Zaitra Sur,31,F,A1
1359,557,Shaurya Rastogi,40,M,A2
1360,557,Manya Jaggi,25,F,A3
1361,558,Neel Prabhu,38,M,A1
1362,558,Harrison Taneja,37,M,A2
1363,559,Vihaan Kade,33,M,A1
1364,559,Ekanta Gala,43,F,A2
1365,559,Abdul Nadkarni,20,M,A3
1366,559,Gaurav Doctor,38,M,A4
1367,560,Champak Yogi,31,M,A1
1368,560,Noah Chandra,33,M,A2
1369,560,Vivaan Dugar,23,M,A3
1370,560,Parth Kara,25,M,A4
1371,561,Joshua Jain,31,M,A1
1372,561,Faraj Chauhan,21,M,A2
1373,561,Logan Gokhale,45,M,A3
1374,562,Lakshit Solanki,25,M,A1
1375,562,Frado Agate,31,M,A2
