ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
601,601,Bhavya Aggarwal,26,3,1,3,1
602,602,Lakshit Thakur,60,9,3,4,1
603,603,Wriddhish Gill,52,7,1,5,2
604,604,Xiti Choudhry,65,3,1,3,2
605,605,Zinal Singhal,65,7,1,2,1
606,606,Hemang Dhingra,41,4,1,3,2
607,607,Lucky Kibe,62,7,1,6,2
608,608,Aarna Maharaj,48,7,3,3,1
609,609,Nathan Mody,48,6,2,1,2
610,610,Chavvi Divan,23,3,1,3,2
611,611,Nachiket Thaker,61,1,1,1,2
612,612,Vasatika Gill,36,1,1,7,1
613,613,Mason Mall,38,8,7,1,2
614,614,Yashica Bhavsar,47,6,2,1,2
615,615,Arunima Chand,75,5,1,6,1
616,616,Eiravati Bora,29,7,1,2,1
617,617,Zayan Ray,68,4,1,7,2
618,618,Harita Maharaj,34,5,2,4,1
619,619,Nihal Gola,63,4,2,7,1
620,620,Qadim Hari,58,4,1,3,2
621,621,Rehaan Randhawa,24,9,1,7,2
622,622,Gauri Pandya,27,9,1,6,2
623,623,Tanmayi Mahal,33,5,1,5,1
624,624,Xavier Dyal,46,4,1,5,2
625,625,Raksha Mane,66,4,1,2,2
626,626,Ryan Chakrabarti,35,8,1,1,2
627,627,Janaki Nath,28,2,2,3,2
628,628,Nirja Sane,64,2,5,1,1
629,629,Faqid Chanda,28,4,1,5,1
630,630,Harinakshi Setty,70,4,3,4,1
631,631,Umang Naidu,20,7,1,3,1
632,632,Atharv Walla,60,2,1,2,1
633,633,Teerth Pant,23,6,2,4,2
634,634,Mohini Issac,70,3,1,2,1
635,635,Vrinda Parmar,61,2,1,1,2
636,636,Tanmayi Babu,62,2,4,5,2
637,637,Frado Ramakrishnan,70,7,1,6,2
638,638,Logan Singhal,30,1,1,7,2
639,639,Samar Mohan,38,3,1,2,1
640,640,Harish Aurora,50,4,1,7,2
641,641,Aarini Dave,50,9,7,2,1
642,642,Barkha Cheema,56,4,1,7,2
643,643,Lekha Bava,41,9,3,7,2
644,644,Hemangini Guha,18,5,1,6,1
645,645,Hema Venkataraman,59,7,2,6,2
646,646,Jonathan Palan,68,7,1,5,1
647,647,Champak Walia,30,4,2,1,2
648,648,Harish Gandhi,70,8,3,1,1
649,649,Falan Krishnamurthy,71,8,2,2,2
650,650,Ekavir Kara,46,2,1,7,2
651,651,Urishilla Kata,64,2,1,5,1
652,652,Vidhi Manne,68,1,3,7,2
653,653,Dakshesh Cheema,55,4,5,1,2
654,654,Vinaya Prashad,70,7,1,4,1
655,655,Mohini Sankaran,30,3,7,1,1
656,656,Tanmayi Kulkarni,19,8,2,5,1
657,657,Ekanta Rattan,37,9,1,4,1
658,658,Vedika Panchal,72,5,1,5,1
659,659,Rushil Chander,67,8,2,4,1
660,660,Ekiya Kar,68,7,2,4,1
661,661,Vasudha Sarna,62,7,1,1,2
662,662,Adya Sankar,73,2,2,4,1
663,663,Faraj Desai,18,4,1,6,1
664,664,Ijaya Kapur,36,8,1,6,2
665,665,Idika Sood,69,7,1,6,1
666,666,Ganga Kaul,55,7,2,3,2
667,667,Robert Kothari,73,6,1,2,1
668,668,Lakshmi Som,41,3,1,1,1
669,669,Harinakshi Seth,33,3,1,2,1
670,670,Ekaraj Gera,62,9,1,4,1
671,671,Sai Balasubramanian,58,6,3,5,1
672,672,Ikshita Gole,18,9,5,1,1
673,673,Jasmit Dhaliwal,63,2,1,2,2
674,674,Sai Mandal,68,2,1,4,1
675,675,Veda Ramachandran,46,4,2,5,1
676,676,Raghav Chakraborty,58,8,1,5,1
677,677,Yashoda Prabhakar,20,6,2,5,1
678,678,Warhi Jhaveri,39,1,3,5,2
679,679,Chaitanya Dugal,69,9,1,3,1
680,680,Ojasvi Sachdev,31,3,3,7,2
681,681,Kabir Kapoor,60,4,2,1,1
682,682,Bhavani Yadav,45,5,2,1,1
683,683,Sai Datta,55,3,1,7,2
684,684,Wyatt Sarin,22,9,1,2,2
685,685,Eesha Bassi,43,9,3,2,1
686,686,Umang Gour,49,3,1,4,2
687,687,Naveen Dhar,66,4,2,3,2
688,688,Lakshmi Aggarwal,54,5,2,5,2
689,689,Varenya Dua,32,7,3,6,2
690,690,Rachana Mital,65,6,5,7,1
691,691,Nidra Sama,41,2,2,1,1
692,692,Januja Nazareth,44,6,1,1,2
693,693,Damyanti Kala,50,8,1,1,1
694,694,Teerth Nazareth,40,8,4,5,1
695,695,Nisha Nadig,73,9,1,7,2
696,696,Ansh Anand,62,5,2,4,1
697,697,Sanya Soman,46,9,6,5,1
698,698,Jagat Walia,35,4,3,2,1
699,699,Janani Sastry,61,6,2,5,2
700,700,Indrajit Hegde,38,1,5,6,2
701,701,Zinal Bajwa,69,6,4,4,1
702,702,Geetika Baria,43,3,1,7,1
703,703,Lajita Rama,63,6,4,6,1
704,704,Niharika Oommen,70,5,3,7,2
705,705,Arin Dave,70,8,1,7,1
706,706,Harita Bobal,23,5,1,1,2
707,707,Quincy Chand,22,6,4,7,2
708,708,Rudra Tandon,55,6,2,1,1
709,709,Fariq Goda,56,4,5,3,1
710,710,Tejas Sandhu,52,1,1,1,1
711,711,Sanaya Arora,27,5,1,7,1
712,712,Vrinda Munshi,20,1,1,4,1
713,713,Ekta Rau,69,5,4,6,1
714,714,Mugdha Pau,36,5,6,3,2
715,715,Urmi Doctor,66,7,6,7,1
716,716,Ira Cherian,42,8,1,4,2
717,717,Vritti Arya,22,5,1,5,1
718,718,Kala Solanki,38,7,6,6,1
719,719,Harini Narula,72,3,4,2,1
720,720,Vrinda Singhal,56,4,7,3,1
721,721,Turvi Lata,37,4,1,5,1
722,722,Yatin Kapoor,69,3,2,2,1
723,723,Yamini Mandal,68,2,1,6,1
724,724,Manbir Sekhon,72,9,6,4,2
725,725,Tamanna Majumdar,36,5,4,6,1
726,726,Eta Sood,55,7,1,4,1
727,727,Ekansh Dey,63,5,2,2,2
728,728,Gaurav Johal,54,8,3,4,1
729,729,Anirudh Uppal,23,9,7,5,2
730,730,Ikshita Buch,28,1,1,2,1
731,731,Kavya Vaidya,75,4,1,7,1
732,732,Eta Lad,25,6,6,3,1
733,733,Isaiah Barman,41,3,2,1,2
734,734,Dayita Arora,21,6,1,3,2
735,735,Hredhaan Acharya,72,7,1,1,2
736,736,Sai Raj,50,9,1,2,2
737,737,Jagdish Mittal,37,8,1,2,1
738,738,Vamakshi Ghosh,28,5,1,7,2
739,739,Dhruv Rao,21,2,1,2,1
740,740,Nitara Gill,65,5,1,7,1
741,741,Radhika Suresh,41,4,5,1,1
742,742,Ekani Palan,25,1,1,7,2
743,743,Gabriel Kulkarni,48,3,2,7,2
744,744,Brijesh Oza,26,5,1,6,1
745,745,Nitesh Karan,18,5,4,2,2
746,746,Raghav Acharya,48,8,3,5,1
747,747,Quincy Bora,61,1,1,7,1
748,748,Hemal Rama,57,5,1,3,1
749,749,Ekaja Panchal,33,4,7,6,2
750,750,Vinaya Chadha,40,6,1,5,2
751,751,Wyatt Singh,39,1,1,2,1
752,752,Ubika Maharaj,67,2,1,5,1
753,753,Nicholas Baral,73,3,7,7,2
754,754,Zaid Ahluwalia,75,1,3,5,2
755,755,Kevin Bajwa,62,6,1,4,2
756,756,Pahal Bhavsar,53,7,2,5,1
757,757,Sanaya Prakash,44,4,1,4,1
758,758,Kamya Bhasin,50,7,7,6,1
759,759,Chavvi Devan,55,9,1,1,1
760,760,Ekavir Dhingra,53,1,1,1,1
761,761,Niharika Bhasin,60,5,3,5,2
762,762,Bhavna Tank,42,1,6,5,2
763,763,Arunima Ramaswamy,19,4,2,2,1
764,764,Libni Devan,55,6,1,4,2
765,765,Zayan Loyal,67,5,1,7,1
766,766,Rayaan Pall,53,5,1,1,2
767,767,Liam Merchant,33,9,1,4,2
768,768,Manya Sule,48,2,1,3,2
769,769,Madhav Kumar,27,9,7,4,1
770,770,Aachal Talwar,46,6,3,3,1
771,771,Vamakshi Sarkar,59,6,1,4,2
772,772,Amrita Datta,21,6,1,7,2
773,773,Isaac Nazareth,19,4,2,3,2
774,774,Edhitha Kannan,41,5,1,5,2
775,775,Ati Chhabra,52,8,1,5,2
776,776,Saanvi Doctor,51,5,1,3,1
777,777,Faras Purohit,72,3,6,4,1
778,778,Upasna Bajwa,40,5,3,1,1
779,779,Hemani Parsa,66,1,1,2,2
780,780,Jeevika Lad,19,9,1,3,2
781,781,Nathan Chanda,61,8,3,4,1
782,782,Devika Ganesan,30,7,1,1,1
783,783,Rohan Bose,34,8,4,3,1
784,784,Yatan Anand,74,4,1,7,2
785,785,Suhani Gill,64,6,2,5,2
786,786,Laban Acharya,21,5,1,4,1
787,787,Zinal Pandya,54,3,5,3,1
788,788,Keya Mistry,44,7,4,4,1
789,789,Zayyan Sur,28,1,2,4,2
790,790,Yatan Dhingra,62,7,7,3,1
791,791,Indira Narula,53,7,2,7,1
792,792,Gaurika Sharma,67,6,1,7,1
793,793,Yoshita Bansal,25,8,3,5,1
794,794,Leena Majumdar,22,2,1,4,2
795,795,Rishi Sahni,18,4,1,6,2
796,796,Upadhriti Gandhi,72,4,1,2,2
797,797,Eta Vyas,50,2,2,1,1
798,798,Wishi Ravel,26,5,1,1,1
799,799,Xavier Gaba,68,2,2,4,1
800,800,Gauri Prabhakar,49,9,4,7,1
801,801,Eta Puri,73,4,5,3,2
802,802,Urishilla Goel,19,1,1,3,1
803,803,Fitan Baral,57,5,4,2,2
804,804,Nakul Varma,48,5,7,4,2
805,805,Hamsini Gaba,49,4,1,1,1
806,806,Balhaar Buch,63,2,3,1,1
807,807,Gaurangi Nagarajan,43,8,1,6,1
808,808,Mahika Handa,36,2,1,4,1
809,809,Nitesh Krishna,51,5,5,4,1
810,810,Arunima Jain,75,9,5,7,1
811,811,Ronith Saran,19,8,5,6,2
812,812,Udant Sengupta,29,6,1,4,1
813,813,Alka Agrawal,58,1,6,3,2
814,814,Omaja Babu,50,3,3,1,2
815,815,Akshay Sanghvi,35,6,2,4,2
816,816,Kai Kuruvilla,55,9,4,6,2
817,817,Dominic Madan,32,8,2,7,2
818,818,Ira Goda,65,8,1,6,1
819,819,Nicholas Dhingra,68,5,1,1,2
820,820,Veda Bhavsar,20,4,3,4,1
821,821,Sneha Guha,67,1,3,3,1
822,822,Frederick Desai,24,4,5,2,2
823,823,Harini Dar,49,5,1,3,1
824,824,Avni Oak,49,7,1,5,1
825,825,Harish Patil,18,6,1,5,1
826,826,Banjeet Muni,40,8,1,7,2
827,827,Upasna Patel,21,2,5,2,1
828,828,Tejas Date,68,4,1,4,1
829,829,Lipika Hans,19,1,1,7,2
830,830,Widisha Agarwal,49,6,1,6,1
831,831,Chakradhar Bora,58,2,3,7,1
832,832,Manan Dasgupta,56,5,1,6,1
833,833,Sachi Jaggi,41,3,1,2,2
834,834,Tara Viswanathan,34,3,3,1,1
835,835,Madhavi Madan,36,3,3,6,1
836,836,Aachal Chaudhary,36,7,1,2,2
837,837,Zayyan Konda,58,8,1,5,2
838,838,Manthan Bahri,20,2,2,5,2
839,839,Ryan Ratti,50,1,1,2,2
840,840,Wridesh Walia,51,6,6,4,1
841,841,Timothy Kala,43,5,2,2,1
842,842,Nilima Dara,51,5,3,1,1
843,843,Jagat Chander,25,7,4,6,2
844,844,Tarak Sabharwal,71,6,1,1,1
845,845,Avi Chatterjee,41,7,3,1,1
846,846,Darsh Sengupta,69,2,1,7,1
847,847,Kavya Banerjee,52,2,2,7,2
848,848,Ojasvi Chopra,21,2,3,6,1
849,849,Sneha Dugar,18,1,5,1,1
850,850,Gavin D’Alia,67,8,1,6,1
851,851,Vincent Date,29,9,5,1,2
852,852,Laban Gokhale,59,5,2,7,2
853,853,Ayushman Bali,68,6,1,7,1
854,854,Ira Munshi,39,6,3,6,1
855,855,Matthew Gill,45,5,1,2,2
856,856,Banjeet Tripathi,55,6,1,7,2
857,857,Advika Korpal,37,4,1,4,2
858,858,Ekanta Pingle,64,8,1,7,2
859,859,Niharika Johal,62,8,1,5,2
860,860,Amrita Batta,21,3,1,1,1
861,861,Advika Kuruvilla,19,2,3,5,1
862,862,Mugdha Loyal,69,1,1,7,1
863,863,Onkar Vig,72,2,7,3,1
864,864,Xavier Saini,43,4,3,6,2
865,865,Kashvi Mannan,42,6,5,3,1
866,866,Krishna Morar,25,5,1,1,1
867,867,Ikbal Pillay,20,1,3,4,1
868,868,Udyati Bhatia,53,4,1,7,1
869,869,Divya Das,52,4,1,6,1
870,870,Jatin Bava,73,7,6,6,1
871,871,Fiyaz Tiwari,63,9,2,7,2
872,872,Yash Purohit,19,7,1,2,1
873,873,Krish Bhardwaj,70,5,1,1,2
874,874,Vansha Oza,31,8,1,7,1
875,875,Aadhya Bansal,61,1,1,1,1
876,876,Megha Sangha,45,4,1,1,1
877,877,Christopher Venkatesh,18,1,1,4,2
878,878,Harish Gill,72,6,5,3,1
879,879,Aishani Mannan,51,8,1,1,1
880,880,Vivaan Prasad,50,6,4,3,2
881,881,Aadhya Gandhi,32,6,1,4,1
882,882,Leena Kothari,20,1,1,5,2
883,883,Chaitaly Dhaliwal,21,9,2,4,2
884,884,Tanvi Sahni,28,9,1,5,2
885,885,Lucky Saraf,47,3,1,6,2
886,886,Lavanya Radhakrishnan,41,9,3,2,1
887,887,Gayathri Dara,23,6,1,7,1
888,888,Vanya Kapur,20,8,1,7,2
889,889,Finn Hans,24,6,2,5,1
890,890,Chatura Setty,21,1,1,6,1
891,891,Baghyawati Raman,69,2,2,5,1
892,892,Urvi Rajagopalan,45,2,2,7,1
893,893,Rushil Jain,39,1,1,3,2
894,894,Onveer Jain,28,9,2,4,2
895,895,Aadi Raghavan,46,9,1,5,1
896,896,Aishani Bawa,59,4,1,4,2
897,897,Warjas Seth,27,8,2,1,2
898,898,Akshay Edwin,19,6,3,6,2
899,899,Ishwar Varma,23,1,1,7,2
900,900,Neha Taneja,33,2,1,2,2
901,901,Udarsh Palla,58,6,5,4,2
902,902,Mason Bora,48,1,1,7,2
903,903,Tanmayi Baral,28,6,6,2,2
904,904,Baljiwan Narayanan,64,7,1,6,1
905,905,Kalpit Misra,52,1,2,5,2
906,906,Siya Tripathi,69,8,1,1,2
907,907,Rachit Bal,66,1,1,5,2
908,908,Leena Doctor,26,8,1,4,1
909,909,Eesha Viswanathan,73,5,1,4,1
910,910,Amruta Balan,37,5,1,1,1
911,911,Kavya Loyal,48,5,1,5,1
912,912,Nidhi Gala,72,8,3,1,1
913,913,Hemal Wagle,36,3,3,6,2
914,914,Libni Nair,34,7,2,4,1
915,915,Jagdish Vala,35,1,1,2,2
916,916,Champak Issac,36,7,1,4,2
917,917,Eta Narang,66,2,5,5,2
918,918,Wazir Sandhu,39,1,4,1,2
919,919,Vanya Ahuja,22,4,1,1,2
920,920,Shivani Yohannan,68,7,5,4,2
921,921,Daksha Dani,62,7,1,7,1
922,922,Damyanti Pradhan,30,9,2,4,2
923,923,Harini Srivastava,47,7,1,5,1
924,924,Pallavi Sen,67,3,1,2,2
925,925,Jyoti Mani,26,5,1,3,1
926,926,Ryan Dhar,34,4,7,4,1
927,927,Hemani Bajwa,68,9,1,1,2
928,928,Inaya Srinivasan,18,8,4,6,1
929,929,Bachittar Nanda,63,5,1,5,1
930,930,Ria Dara,34,7,3,4,2
931,931,Orinder Dubey,28,4,5,5,2
932,932,Eta Borra,40,8,5,2,1
933,933,Omisha Das,54,5,7,2,2
934,934,Rachit Ghosh,52,3,7,1,1
935,935,Guneet Desai,37,9,1,1,2
936,936,Warjas Warrior,74,4,1,7,2
937,937,Triveni Bhavsar,21,7,1,1,1
938,938,George Mitter,57,3,3,5,2
939,939,Sarthak Dugar,60,7,1,5,2
940,940,Sanya Deshpande,70,3,5,3,2
941,941,Praneel Shah,71,8,3,3,2
942,942,Krish Doctor,61,8,1,1,2
943,943,Jeevika Palla,44,7,1,1,2
944,944,Veer Setty,69,7,5,6,2
945,945,Simon Bala,64,1,3,6,1
946,946,Darpan Ganesan,18,5,1,2,1
947,947,Anthony Sachar,70,4,1,7,2
948,948,Bhavika Bali,26,2,1,4,1
949,949,Kamya Mane,61,6,1,6,2
950,950,Yoshita Das,23,6,3,6,1
951,951,Pallavi Varty,36,8,1,5,2
952,952,Frado Hayre,34,2,2,7,2
953,953,Gaurangi Buch,20,8,1,3,1
954,954,Sanya Sandhu,70,4,6,3,1
955,955,Meera Sarkar,53,8,7,5,1
956,956,Azad Bhandari,68,3,1,7,2
957,957,Vedika Sibal,49,5,2,3,2
958,958,Chameli Taneja,35,6,5,5,1
959,959,Harsh Roy,39,6,7,6,2
960,960,Amaira Kothari,37,5,3,1,2
961,961,Unni Behl,40,8,1,3,1
962,962,Sai Bains,52,8,5,3,2
963,963,Siya Parekh,61,7,2,3,1
964,964,Chakradhar Sahota,38,8,1,2,2
965,965,Nakul Vaidya,21,3,1,3,2
966,966,Aarna Chakrabarti,60,8,1,2,1
967,967,Gauri Purohit,56,3,1,7,2
968,968,Max Bhattacharyya,34,8,5,3,1
969,969,Xavier Ray,72,8,4,1,2
970,970,Mugdha Walia,28,5,1,2,1
971,971,Sai Bir,35,7,3,7,1
972,972,Ishita Gade,45,3,2,3,1
973,973,Aachal Nagi,49,1,3,7,2
974,974,Adweta Dash,72,6,2,7,2
975,975,Omaja Ratti,44,2,2,5,2
976,976,Maanav Chatterjee,75,6,1,4,1
977,977,Meghana Sarraf,30,2,1,1,1
978,978,Harini Lal,47,1,1,1,2
979,979,Urvi Brar,22,1,1,6,2
980,980,Jeremiah Chaudhry,47,8,1,2,1
981,981,Chanchal Wali,49,2,1,1,1
982,982,Chandresh Narain,63,2,7,5,1
983,983,Timothy Handa,30,1,3,4,1
984,984,Gayathri Mann,61,3,1,7,2
985,985,Chatresh Andra,70,6,1,4,2
986,986,Priya Sridhar,31,7,1,1,1
987,987,Darpan Ahuja,75,3,2,1,2
988,988,Nilima Lall,52,6,1,4,1
989,989,Triya Palla,72,4,2,4,2
990,990,Jatin Kaul,39,8,1,7,2
991,991,Azad Sanghvi,25,7,1,6,1
992,992,Vyanjana Chad,26,7,3,2,1
993,993,Ojas Suri,69,6,1,5,1
994,994,Libni Karpe,66,2,4,6,1
995,995,Meghana Sastry,75,6,6,6,2
996,996,Teerth Seshadri,29,1,5,3,1
997,997,Yadavi Vala,75,4,1,3,1
998,998,Henry Mahal,23,6,5,1,2
999,999,Zayyan Gill,51,7,1,4,1
1000,1000,Ayushman Ramanathan,48,2,7,3,2
1001,1001,Jairaj Basu,40,6,7,7,1
1002,1002,Victor Gill,48,1,1,6,2
1003,1003,Libni Dara,58,1,1,6,2
1004,1004,Wahab Mann,19,4,1,6,2
1005,1005,Oviya Devi,37,1,1,3,2
1006,1006,Arya Narayan,54,5,1,2,2
1007,1007,Chakradhar Sarin,39,4,4,7,1
1008,1008,Chandani Chadha,66,5,1,6,2
1009,1009,Harish Rastogi,62,4,2,2,2
1010,1010,Lohit Purohit,64,6,2,1,2
1011,1011,Vivaan Zacharia,62,7,1,7,1
1012,1012,Janani Setty,62,1,1,4,2
1013,1013,Rachit Rai,32,7,1,4,1
1014,1014,Gautami Uppal,58,6,1,1,1
1015,1015,Gautam Devi,64,6,1,2,1
1016,1016,Lohit Sood,68,5,2,4,1
1017,1017,Henry Pal,33,3,1,5,1
1018,1018,Chandran Bhatnagar,59,9,1,7,1
1019,1019,Falak Mammen,55,7,1,5,2
1020,1020,Naveen Lala,64,8,2,6,1
1021,1021,Pranav Sheth,28,1,7,6,1
1022,1022,Ryan Bassi,69,1,3,6,1
1023,1023,Gabriel Thaman,50,4,3,4,2
1024,1024,Jack Sachdev,53,5,1,3,2
1025,1025,Neha Kapadia,18,4,1,7,2
1026,1026,Radhika Barad,74,3,6,2,1
1027,1027,Ganga Natt,62,7,2,1,1
1028,1028,Mekhala Dutta,43,9,1,7,1
1029,1029,Yashica Rama,34,6,1,6,2
1030,1030,Amrita Chacko,43,6,6,7,1
1031,1031,Indrajit Nazareth,63,5,1,2,1
1032,1032,Caleb Tailor,23,4,1,4,2
1033,1033,Vihaan Bhatti,62,3,1,5,1
1034,1034,Jonathan Balay,42,8,1,4,2
1035,1035,Chakradev Pathak,56,3,2,3,1
1036,1036,Lila Sarna,50,4,5,7,1
1037,1037,Krishna Dugar,46,4,3,7,2
1038,1038,Aadhya De,43,6,3,1,2
1039,1039,Mason Kanda,34,8,1,5,1
1040,1040,Yashvi Kulkarni,58,4,5,3,2
1041,1041,Laban Ahuja,69,1,1,7,1
1042,1042,Pallavi Muni,50,5,7,2,1
1043,1043,Rachit Brahmbhatt,33,9,1,3,2
1044,1044,Sai Contractor,72,8,1,2,2
1045,1045,Vrinda Agrawal,31,1,3,2,1
1046,1046,Siddharth Wason,73,5,1,3,1
1047,1047,Yashoda Srinivasan,42,8,2,1,2
1048,1048,Tanay Menon,64,2,5,3,1
1049,1049,Dominic Sama,66,8,1,1,1
1050,1050,Karan De,40,5,1,1,2
1051,1051,Kashish Hari,23,7,2,1,1
1052,1052,Mitali Char,31,5,2,2,2
1053,1053,Ekalinga Ram,51,5,2,6,1
1054,1054,Yachana Bhalla,49,1,3,5,2
1055,1055,Darpan Mitter,45,5,3,6,1
1056,1056,Raagini Raman,40,5,2,6,2
1057,1057,Oliver Setty,49,5,1,7,1
1058,1058,Harrison Varma,35,2,1,4,1
1059,1059,Sai Nigam,41,6,2,5,2
1060,1060,Samaksh Banerjee,30,5,2,4,2
1061,1061,Madhavi Luthra,25,3,1,2,1
1062,1062,Rajeshri Prabhakar,24,9,1,3,1
1063,1063,Gaurangi Mohan,52,3,1,2,2
1064,1064,Ekantika Prabhu,64,3,2,2,2
1065,1065,Amaira Golla,28,3,1,7,1
1066,1066,Jackson Mitra,29,2,1,6,2
1067,1067,Jairaj Tandon,34,3,1,3,2
1068,1068,Patrick Sant,47,6,1,4,2
1069,1069,Sai Shere,22,4,5,7,1
1070,1070,David Batra,42,2,1,4,1
1071,1071,Eshana Venkataraman,64,7,2,7,1
1072,1072,Robert Dar,22,8,1,7,1
1073,1073,Rushil Dara,60,8,2,3,1
1074,1074,Patrick Bala,57,7,1,6,2
1075,1075,Urvi Kapadia,38,5,3,5,2
1076,1076,Chakradev Vaidya,71,9,1,2,1
1077,1077,Hardik Atwal,39,1,2,1,1
1078,1078,Aarna Rau,69,8,1,2,2
1079,1079,Maanav Kadakia,60,5,3,1,1
1080,1080,Nidhi Bhandari,58,7,1,7,2
1081,1081,Yash Bhavsar,59,6,3,2,2
1082,1082,Veer Mody,32,9,1,5,1
1083,1083,Dakshesh Trivedi,45,2,3,1,2
1084,1084,Owen Bhavsar,38,5,7,2,1
1085,1085,Qasim Bhasin,73,2,1,1,1
1086,1086,Laban Chakraborty,61,5,1,4,1
1087,1087,Nidra Bansal,48,3,1,3,1
1088,1088,Vihaan Buch,73,7,1,6,1
1089,1089,Triveni Nori,73,9,5,3,1
1090,1090,Azaan Vala,24,3,5,3,1
1091,1091,Ekapad Pandey,32,5,1,3,2
1092,1092,Tanmayi Mander,31,7,1,6,1
1093,1093,Nandini Mishra,43,7,1,4,2
1094,1094,Niharika Konda,43,7,1,4,1
1095,1095,Quincy Shetty,52,5,3,6,2
1096,1096,Naveen Shere,37,1,7,1,2
1097,1097,Odika Saran,24,1,4,4,1
1098,1098,Anya Seshadri,25,3,1,5,2
1099,1099,Nakul Chawla,28,7,2,4,1
1100,1100,Kamala Nayar,60,7,1,2,2
1101,1101,Rachita Modi,66,4,1,2,2
1102,1102,Ishani Wadhwa,60,4,6,3,1
1103,1103,Jalsa Misra,31,1,1,6,1
1104,1104,Chaman Goswami,38,1,1,2,2
1105,1105,Robert Mukherjee,35,4,4,7,1
1106,1106,Avni Raj,25,7,1,7,1
1107,1107,Adya Guha,57,5,1,1,1
1108,1108,Gayathri Dutta,18,3,2,1,1
1109,1109,Krish Narayanan,52,7,1,3,1
1110,1110,Priya Shan,70,8,2,2,2
1111,1111,Farhan Ghose,52,1,1,4,1
1112,1112,Gavin Sha,57,2,3,5,2
1113,1113,Abha Sachdev,45,5,1,3,2
1114,1114,Harinakshi Tiwari,46,3,3,2,2
1115,1115,Quincy Chaudhry,22,3,1,3,2
1116,1116,Hemang Krishnamurthy,35,6,1,7,1
1117,1117,Waida Rama,35,5,1,2,1
1118,1118,Rohan Jain,69,7,1,4,1
1119,1119,Advaith Prasad,59,6,6,3,1
1120,1120,Shaurya Dutta,33,4,2,6,2
1121,1121,Sneha Tank,41,5,1,5,2
1122,1122,Mohini Palla,24,3,1,7,1
1123,1123,Jackson Bora,49,9,5,4,2
1124,1124,Mitesh Rege,47,9,3,4,2
1125,1125,Robert Jayaraman,35,7,1,2,2
1126,1126,Oscar Bose,37,5,4,2,2
1127,1127,Neelima Misra,75,3,1,3,2
1128,1128,Dalaja Deol,48,5,3,5,2
1129,1129,Lipika Ratti,53,9,1,2,1
1130,1130,Isaac Dhaliwal,75,4,1,5,1
1131,1131,Isaiah Manda,31,5,2,1,1
1132,1132,Theodore Sankaran,38,5,1,3,1
1133,1133,Chakradhar Narain,18,2,2,2,1
1134,1134,Yagnesh Karan,51,1,6,5,1
1135,1135,Ishaan Rau,47,3,1,1,2
1136,1136,Falan Gupta,75,7,1,1,1
1137,1137,Vasatika Tailor,66,2,3,4,1
1138,1138,Nimrat Dada,35,8,1,2,1
1139,1139,Mahika Puri,43,8,4,4,1
1140,1140,Hemal Nanda,71,5,3,1,1
1141,1141,Nisha Sampath,42,7,2,3,2
1142,1142,Damyanti Tank,27,1,3,5,1
1143,1143,Yashodhara Hari,67,6,2,1,2
1144,1144,Yutika Ramesh,59,5,1,7,1
1145,1145,Balveer Ranganathan,71,6,1,4,1
1146,1146,Timothy Acharya,74,2,1,6,1
1147,1147,Idika Sagar,51,8,1,3,2
1148,1148,Chakradhar Pai,50,1,1,3,2
1149,1149,Gunbir Lal,19,6,1,7,1
1150,1150,Anirudh Dani,64,8,5,4,1
1151,1151,Isaiah Jani,27,5,1,5,1
1152,1152,Pahal Rattan,35,3,1,2,1
1153,1153,Laksh Murty,19,4,1,5,1
1154,1154,Bhavya Nanda,45,7,4,7,2
1155,1155,Dhriti Ahuja,38,2,1,2,1
1156,1156,Tejas Chaudry,27,9,1,5,1
1157,1157,Ubika Talwar,35,6,2,5,2
1158,1158,Hiral Dey,55,3,1,5,1
1159,1159,Vrinda Pillay,32,8,1,7,1
1160,1160,Aarna Sem,33,1,3,5,1
1161,1161,Isaac Shenoy,71,3,4,3,1
1162,1162,Sai Khatri,65,5,2,4,1
1163,1163,Varsha Soman,45,7,1,4,1
1164,1164,Falak Kara,27,5,6,6,2
1165,1165,Nicholas Rao,48,8,1,4,1
1166,1166,Udarsh Kadakia,36,1,1,5,2
1167,1167,Balhaar Choudhury,19,2,2,6,1
1168,1168,Bina Mani,50,7,2,4,1
1169,1169,Onkar Prabhakar,52,7,1,3,2
1170,1170,Charan Gola,34,5,2,6,2
1171,1171,Siya Bumb,23,7,2,1,2
1172,1172,Hardik Lata,19,1,1,1,2
1173,1173,Teerth Balan,38,7,1,6,2
1174,1174,Champak Prabhakar,64,8,5,6,1
1175,1175,Ucchal Arora,33,9,6,3,1
1176,1176,Urvi Mohanty,56,2,4,6,2
1177,1177,Harrison Thakkar,30,7,1,7,2
1178,1178,Hemal Wali,53,7,1,1,1
1179,1179,Qushi Chana,59,7,2,7,2
1180,1180,Idika D’Alia,67,4,1,4,1
1181,1181,Urishilla Sunder,26,6,2,2,1
1182,1182,Nimrat Agrawal,59,3,1,1,1
1183,1183,Bakhshi Cheema,62,1,3,6,2
1184,1184,Kashvi Dash,74,4,1,6,1
1185,1185,Adya Lad,18,9,2,5,1
1186,1186,Abha Aggarwal,72,1,1,1,2
1187,1187,Yashodhara Sha,73,3,2,5,1
